Region;Period;Cause_death;Sex;Age.Group;obitos_corrigidos1;obitos_corrigidos2;Pop_ajustada;Pop_ajustada;nmx_cause_ajustado.1;nmx_cause_ajustado.2
AR;2019/2020;Circulatory;Male;0;23,14392632;14,09814179;266489,442;262640,2991;8,68474E-05;5,36785E-05
AR;2019/2020;Respiratory;Male;0;201,4382632;75,63980778;266489,442;262640,2991;0,000755896;0,000287998
AR;2019/2020;Pregnancy;Male;0;0;0;266489,442;262640,2991;0;0
AR;2019/2020;External_causes;Male;0;80,22180309;37,80200899;266489,442;262640,2991;0,000301032;0,000143931
AR;2019/2020;Undefined ;Male;0;187,9702525;127,7387456;266489,442;262640,2991;0,000705357;0,000486364
AR;2019/2020;All_other_causes;Male;0;2667,003793;2189,351821;266489,442;262640,2991;0,010007915;0,008335933
AR;2019/2020;All_causes;Male;0;3270,302395;2516,347861;266489,442;262640,2991;0,01227179;0,009580966
AR;2019/2020;Infec_parasit;Male;1;37,17484364;28,29441633;1496908,058;1498533,274;2,48344E-05;1,88814E-05
AR;2019/2020;Covid;Male;1;0;9,093756281;1496908,058;1498533,274;0;6,06844E-06
AR;2019/2020;Neoplasms;Male;1;70,35202521;52,25916399;1496908,058;1498533,274;4,69982E-05;3,48735E-05
AR;2019/2020;Circulatory;Male;1;21,13141099;22,15422282;1496908,058;1498533,274;1,41167E-05;1,47839E-05
AR;2019/2020;Respiratory;Male;1;90,64721845;45,38388467;1496908,058;1498533,274;6,05563E-05;3,02855E-05
AR;2019/2020;Pregnancy;Male;1;0;0;1496908,058;1498533,274;0;0
AR;2019/2020;External_causes;Male;1;168,5673331;126,6878139;1496908,058;1498533,274;0,00011261;8,45412E-05
AR;2019/2020;Undefined ;Male;1;47,24386026;36,20940819;1496908,058;1498533,274;3,1561E-05;2,41632E-05
AR;2019/2020;All_other_causes;Male;1;205,0533063;118,4635356;1496908,058;1498533,274;0,000136985;7,9053E-05
AR;2019/2020;All_causes;Male;1;640,1699979;438,5462018;1496908,058;1498533,274;0,000427662;0,00029265
AR;2019/2020;Infec_parasit;Male;5;13,06143155;6,063242057;1906843,894;1911549,308;6,84976E-06;3,1719E-06
AR;2019/2020;Covid;Male;5;0;4,041669458;1906843,894;1911549,308;0;2,11434E-06
AR;2019/2020;Neoplasms;Male;5;64,32185162;70,3488746;1906843,894;1911549,308;3,37321E-05;3,6802E-05
AR;2019/2020;Circulatory;Male;5;16,10012266;17,11917218;1906843,894;1911549,308;8,44334E-06;8,95565E-06
AR;2019/2020;Respiratory;Male;5;29,20854817;16,13649233;1906843,894;1911549,308;1,53177E-05;8,44158E-06
AR;2019/2020;Pregnancy;Male;5;0;0;1906843,894;1911549,308;0;0
AR;2019/2020;External_causes;Male;5;85,2991324;75,60401798;1906843,894;1911549,308;4,47331E-05;3,95512E-05
AR;2019/2020;Undefined ;Male;5;20,10377032;17,0988872;1906843,894;1911549,308;1,0543E-05;8,94504E-06
AR;2019/2020;All_other_causes;Male;5;103,0622648;60,74797401;1906843,894;1911549,308;5,40486E-05;3,17794E-05
AR;2019/2020;All_causes;Male;5;331,1571216;267,1603298;1906843,894;1911549,308;0,000173668;0,000139761
AR;2019/2020;Infec_parasit;Male;10;7,033078527;9,094863086;1911504,356;1916098,852;3,67934E-06;4,74655E-06
AR;2019/2020;Covid;Male;10;0;6,062504187;1911504,356;1916098,852;0;3,16398E-06
AR;2019/2020;Neoplasms;Male;10;91,45763277;84,41864952;1911504,356;1916098,852;4,78459E-05;4,40576E-05
AR;2019/2020;Circulatory;Male;10;23,14392632;20,14020256;1911504,356;1916098,852;1,21077E-05;1,0511E-05
AR;2019/2020;Respiratory;Male;10;35,25169607;25,21326926;1911504,356;1916098,852;1,84419E-05;1,31586E-05
AR;2019/2020;Pregnancy;Male;10;0;0;1911504,356;1916098,852;0;0
AR;2019/2020;External_causes;Male;10;190,907582;126,6878139;1911504,356;1916098,852;9,9873E-05;6,61176E-05
AR;2019/2020;Undefined ;Male;10;19,09858181;29,16868993;1911504,356;1916098,852;9,99139E-06;1,5223E-05
AR;2019/2020;All_other_causes;Male;10;87,0645293;82,31183896;1911504,356;1916098,852;4,55476E-05;4,2958E-05
AR;2019/2020;All_causes;Male;10;453,9570268;383,0978314;1911504,356;1916098,852;0,000237487;0,000199936
AR;2019/2020;Infec_parasit;Male;15;28,13231411;24,25341095;1855871,752;1858295,335;1,51585E-05;1,30514E-05
AR;2019/2020;Covid;Male;15;0;22,22918202;1855871,752;1858295,335;0;1,19621E-05
AR;2019/2020;Neoplasms;Male;15;103,5179799;118,5881029;1855871,752;1858295,335;5,57786E-05;6,38155E-05
AR;2019/2020;Circulatory;Male;15;44,27533731;54,37854692;1855871,752;1858295,335;2,38569E-05;2,92626E-05
AR;2019/2020;Respiratory;Male;15;92,66160109;67,57156162;1855871,752;1858295,335;4,99289E-05;3,63621E-05
AR;2019/2020;Pregnancy;Male;15;0;0;1855871,752;1858295,335;0;0
AR;2019/2020;External_causes;Male;15;1076,393814;922,5733545;1855871,752;1858295,335;0,000579994;0,000496462
AR;2019/2020;Undefined ;Male;15;63,32687651;43,25012645;1855871,752;1858295,335;3,41224E-05;2,32741E-05
AR;2019/2020;All_other_causes;Male;15;135,7499026;108,1611684;1855871,752;1858295,335;7,31462E-05;5,82045E-05
AR;2019/2020;All_causes;Male;15;1544,057825;1361,005454;1855871,752;1858295,335;0,000831985;0,000732395
AR;2019/2020;Infec_parasit;Male;20;68,32133426;71,74907762;1810464,146;1816195,269;3,77369E-05;3,95052E-05
AR;2019/2020;Covid;Male;20;0;57,59378978;1810464,146;1816195,269;0;3,17112E-05
AR;2019/2020;Neoplasms;Male;20;161,809658;161,8024116;1810464,146;1816195,269;8,93747E-05;8,90887E-05
AR;2019/2020;Circulatory;Male;20;120,7509199;98,68699255;1810464,146;1816195,269;6,66961E-05;5,43372E-05
AR;2019/2020;Respiratory;Male;20;120,8629579;91,7763001;1810464,146;1816195,269;6,6758E-05;5,05322E-05
AR;2019/2020;Pregnancy;Male;20;0;0;1810464,146;1816195,269;0;0
AR;2019/2020;External_causes;Male;20;1756,755941;1499,820248;1810464,146;1816195,269;0,000970335;0,000825803
AR;2019/2020;Undefined ;Male;20;101,5240401;84,48861912;1810464,146;1816195,269;5,60763E-05;4,65196E-05
AR;2019/2020;All_other_causes;Male;20;168,2486311;142,9440045;1810464,146;1816195,269;9,29312E-05;7,87052E-05
AR;2019/2020;All_causes;Male;20;2498,273482;2208,861444;1810464,146;1816195,269;0,001379908;0,001216203
AR;2019/2020;Infec_parasit;Male;25;124,5859625;125,3081339;1782618,251;1791561,558;6,98893E-05;6,99435E-05
AR;2019/2020;Covid;Male;25;0;99,02090172;1782618,251;1791561,558;0;5,52707E-05
AR;2019/2020;Neoplasms;Male;25;183,9202945;186,9270096;1782618,251;1791561,558;0,000103174;0,000104337
AR;2019/2020;Circulatory;Male;25;151,9449076;178,2407927;1782618,251;1791561,558;8,52369E-05;9,94891E-05
AR;2019/2020;Respiratory;Male;25;122,8773406;147,2454925;1782618,251;1791561,558;6,89308E-05;8,21884E-05
AR;2019/2020;Pregnancy;Male;25;0;0;1782618,251;1791561,558;0;0
AR;2019/2020;External_causes;Male;25;1497,812146;1324,09199;1782618,251;1791561,558;0,000840232;0,000739071
AR;2019/2020;Undefined ;Male;25;104,5396057;99,57587253;1782618,251;1791561,558;5,86439E-05;5,55805E-05
AR;2019/2020;All_other_causes;Male;25;191,8064333;191,608861;1782618,251;1791561,558;0,000107598;0,000106951
AR;2019/2020;All_causes;Male;25;2377,48669;2352,019054;1782618,251;1791561,558;0,001333705;0,001312832
AR;2019/2020;Infec_parasit;Male;30;117,5528839;135,4176202;1733887,722;1742231,928;6,77973E-05;7,77265E-05
AR;2019/2020;Covid;Male;30;0;161,6667783;1733887,722;1742231,928;0;9,27929E-05
AR;2019/2020;Neoplasms;Male;30;223,1164228;262,3008039;1733887,722;1742231,928;0,00012868;0,000150554
AR;2019/2020;Circulatory;Male;30;234,4580362;202,4090357;1733887,722;1742231,928;0,000135221;0,000116178
AR;2019/2020;Respiratory;Male;30;162,1578019;159,3478617;1733887,722;1742231,928;9,35227E-05;9,14619E-05
AR;2019/2020;Pregnancy;Male;30;0;0;1733887,722;1742231,928;0;0
AR;2019/2020;External_causes;Male;30;1233,791022;1047,217817;1733887,722;1742231,928;0,000711575;0,000601078
AR;2019/2020;Undefined ;Male;30;134,6952612;135,7852807;1733887,722;1742231,928;7,7684E-05;7,79375E-05
AR;2019/2020;All_other_causes;Male;30;205,2825265;218,6374439;1733887,722;1742231,928;0,000118394;0,000125493
AR;2019/2020;All_causes;Male;30;2311,053955;2322,782641;1733887,722;1742231,928;0,001332874;0,001333222
AR;2019/2020;Infec_parasit;Male;35;207,9781793;159,678705;1590103,796;1601449,714;0,000130795;9,97088E-05
AR;2019/2020;Covid;Male;35;0;288,9793662;1590103,796;1601449,714;0;0,000180449
AR;2019/2020;Neoplasms;Male;35;329,6494895;348,7294212;1590103,796;1601449,714;0,000207313;0,000217759
AR;2019/2020;Circulatory;Male;35;414,5781585;369,572717;1590103,796;1601449,714;0,000260724;0,000230774
AR;2019/2020;Respiratory;Male;35;194,387924;202,7146848;1590103,796;1601449,714;0,000122249;0,000126582
AR;2019/2020;Pregnancy;Male;35;0;0;1590103,796;1601449,714;0;0
AR;2019/2020;External_causes;Male;35;1063,192757;876,5979381;1590103,796;1601449,714;0,000668631;0,000547378
AR;2019/2020;Undefined ;Male;35;159,8249741;161,93652;1590103,796;1601449,714;0,000100512;0,000101119
AR;2019/2020;All_other_causes;Male;35;325,9470933;332,9564465;1590103,796;1601449,714;0,000204985;0,000207909
AR;2019/2020;All_causes;Male;35;2695,558576;2741,165799;1590103,796;1601449,714;0,001695209;0,001711678
AR;2019/2020;Infec_parasit;Male;40;244,1482974;230,4278431;1559162,521;1578571,729;0,000156589;0,000145972
AR;2019/2020;Covid;Male;40;0;491,0628392;1559162,521;1578571,729;0;0,00031108
AR;2019/2020;Neoplasms;Male;40;516,5848708;567,8159164;1559162,521;1578571,729;0,000331322;0,000359702
AR;2019/2020;Circulatory;Male;40;675,198894;721,0192517;1559162,521;1578571,729;0,000433052;0,000456754
AR;2019/2020;Respiratory;Male;40;314,2436906;321,7213158;1559162,521;1578571,729;0,000201546;0,000203805
AR;2019/2020;Pregnancy;Male;40;0;0;1559162,521;1578571,729;0;0
AR;2019/2020;External_causes;Male;40;900,7182195;781,5820777;1559162,521;1578571,729;0,000577694;0,00049512
AR;2019/2020;Undefined ;Male;40;242,2504324;266,541477;1559162,521;1578571,729;0,000155372;0,00016885
AR;2019/2020;All_other_causes;Male;40;579,475867;583,8836822;1559162,521;1578571,729;0,000371658;0,000369881
AR;2019/2020;All_causes;Male;40;3472,620272;3964,054403;1559162,521;1578571,729;0,002227234;0,002511165
AR;2019/2020;Infec_parasit;Male;45;295,3892981;288,0491554;1386657,908;1400958,941;0,000213022;0,000205609
AR;2019/2020;Covid;Male;45;0;810,3547263;1386657,908;1400958,941;0;0,000578429
AR;2019/2020;Neoplasms;Male;45;887,4405465;829,1117363;1386657,908;1400958,941;0,000639985;0,000591817
AR;2019/2020;Circulatory;Male;45;1108,895948;1123,823303;1386657,908;1400958,941;0,00079969;0,000802181
AR;2019/2020;Respiratory;Male;45;440,1426052;406,4379005;1386657,908;1400958,941;0,000317413;0,000290114
AR;2019/2020;Pregnancy;Male;45;0;0;1386657,908;1400958,941;0;0
AR;2019/2020;External_causes;Male;45;741,2900792;644,6775046;1386657,908;1400958,941;0,000534588;0,000460169
AR;2019/2020;Undefined ;Male;45;334,7277759;317,8381386;1386657,908;1400958,941;0,000241392;0,000226872
AR;2019/2020;All_other_causes;Male;45;792,0774113;910,8163051;1386657,908;1400958,941;0,000571213;0,000650138
AR;2019/2020;All_causes;Male;45;4599,963664;5331,10877;1386657,908;1400958,941;0,003317302;0,003805328
AR;2019/2020;Infec_parasit;Male;50;365,7200834;339,6257462;1154736,6;1161615,342;0,000316713;0,000292374
AR;2019/2020;Covid;Male;50;0;1379,219703;1154736,6;1161615,342;0;0,001187329
AR;2019/2020;Neoplasms;Male;50;1457,291951;1342,658521;1154736,6;1161615,342;0,001262012;0,001155855
AR;2019/2020;Circulatory;Male;50;1730,763186;1711,917218;1154736,6;1161615,342;0,001498838;0,001473738
AR;2019/2020;Respiratory;Male;50;659,7103121;703,9544777;1154736,6;1161615,342;0,000571308;0,000606013
AR;2019/2020;Pregnancy;Male;50;0;0;1154736,6;1161615,342;0;0
AR;2019/2020;External_causes;Male;50;667,1610713;601,767116;1154736,6;1161615,342;0,00057776;0,000518043
AR;2019/2020;Undefined ;Male;50;416,1480457;463,6815883;1154736,6;1161615,342;0,000360384;0,00039917
AR;2019/2020;All_other_causes;Male;50;1227,705236;1253,2165;1154736,6;1161615,342;0,001063191;0,001078857
AR;2019/2020;All_causes;Male;50;6524,499884;7796,040869;1154736,6;1161615,342;0,005650206;0,006711379
AR;2019/2020;Infec_parasit;Male;55;390,838221;375,0466535;1016058,769;1021137,089;0,000384661;0,000367283
AR;2019/2020;Covid;Male;55;0;2114,803544;1016058,769;1021137,089;0;0,002071028
AR;2019/2020;Neoplasms;Male;55;2581,919325;2314,477974;1016058,769;1021137,089;0,002541112;0,002266569
AR;2019/2020;Circulatory;Male;55;2798,40257;2764,242802;1016058,769;1021137,089;0,002754174;0,002707024
AR;2019/2020;Respiratory;Male;55;1098,845726;1034,75257;1016058,769;1021137,089;0,001081479;0,001013334
AR;2019/2020;Pregnancy;Male;55;0;0;1016058,769;1021137,089;0;0
AR;2019/2020;External_causes;Male;55;662,083742;580,3119218;1016058,769;1021137,089;0,00065162;0,0005683
AR;2019/2020;Undefined ;Male;55;684,5333795;659,8158827;1016058,769;1021137,089;0,000673714;0,000646158
AR;2019/2020;All_other_causes;Male;55;1856,995495;1788,608596;1016058,769;1021137,089;0,001827646;0,001751585
AR;2019/2020;All_causes;Male;55;10073,61846;11632,05994;1016058,769;1021137,089;0,009914405;0,011391281
AR;2019/2020;Infec_parasit;Male;60;547,5753996;531,7536526;893209,6413;898813,8585;0,000613042;0,000591617
AR;2019/2020;Covid;Male;60;0;3222,220975;893209,6413;898813,8585;0;0,00358497
AR;2019/2020;Neoplasms;Male;60;3920,617862;3646,081672;893209,6413;898813,8585;0,004389359;0,004056548
AR;2019/2020;Circulatory;Male;60;4181,000603;3988,767117;893209,6413;898813,8585;0,004680873;0,004437812
AR;2019/2020;Respiratory;Male;60;1794,814925;1758,877664;893209,6413;898813,8585;0,002009399;0,001956888
AR;2019/2020;Pregnancy;Male;60;0;0;893209,6413;898813,8585;0;0
AR;2019/2020;External_causes;Male;60;718,9498303;587,4636532;893209,6413;898813,8585;0,000804906;0,000653599
AR;2019/2020;Undefined ;Male;60;899,6437219;953,5144158;893209,6413;898813,8585;0,001007203;0,001060859
AR;2019/2020;All_other_causes;Male;60;2586,822422;2459,989567;893209,6413;898813,8585;0,002896098;0,002736929
AR;2019/2020;All_causes;Male;60;14649,42476;17148,66872;893209,6413;898813,8585;0,016400881;0,019079222
AR;2019/2020;Infec_parasit;Male;65;805,7898541;699,5691183;750595,6402;757725,4866;0,001073534;0,000923249
AR;2019/2020;Covid;Male;65;0;4234,659175;750595,6402;757725,4866;0;0,005588646
AR;2019/2020;Neoplasms;Male;65;4962,832864;4780,708521;750595,6402;757725,4866;0,006611859;0,006309288
AR;2019/2020;Circulatory;Male;65;5708,49974;5446,917783;750595,6402;757725,4866;0,007605293;0,007188511
AR;2019/2020;Respiratory;Male;65;2864,452103;2843,048242;750595,6402;757725,4866;0,003816239;0,003752082
AR;2019/2020;Pregnancy;Male;65;0;0;750595,6402;757725,4866;0;0
AR;2019/2020;External_causes;Male;65;648,8826858;542,5099128;750595,6402;757725,4866;0,00086449;0,000715972
AR;2019/2020;Undefined ;Male;65;1347,9578;1362,881892;750595,6402;757725,4866;0,001795851;0,001798649
AR;2019/2020;All_other_causes;Male;65;3410,225455;3229,822527;750595,6402;757725,4866;0,004543359;0,004262523
AR;2019/2020;All_causes;Male;65;19748,6405;23140,11717;750595,6402;757725,4866;0,026310625;0,030538919
AR;2019/2020;Infec_parasit;Male;70;898,2246004;802,6633441;604968,0923;612563,6317;0,001484747;0,001310335
AR;2019/2020;Covid;Male;70;0;4565,065653;604968,0923;612563,6317;0;0,007452394
AR;2019/2020;Neoplasms;Male;70;5479,417735;5062,104019;604968,0923;612563,6317;0,009057367;0,008263801
AR;2019/2020;Circulatory;Male;70;6645,325627;6592,895308;604968,0923;612563,6317;0,010984589;0,010762793
AR;2019/2020;Respiratory;Male;70;3912,938263;3754,760058;604968,0923;612563,6317;0,006468008;0,006129584
AR;2019/2020;Pregnancy;Male;70;0;0;604968,0923;612563,6317;0;0
AR;2019/2020;External_causes;Male;70;543,2742361;489,382765;604968,0923;612563,6317;0,000898021;0,000798909
AR;2019/2020;Undefined ;Male;70;1504,767209;1578,126707;604968,0923;612563,6317;0,00248735;0,002576266
AR;2019/2020;All_other_causes;Male;70;3757,185605;3585,728056;604968,0923;612563,6317;0,006210552;0,005853642
AR;2019/2020;All_causes;Male;70;22741,13328;26430,72591;604968,0923;612563,6317;0,037590633;0,043147723
AR;2019/2020;Infec_parasit;Male;75;926,3569145;837,0141403;416870,4381;421124,4014;0,00222217;0,00198757
AR;2019/2020;Covid;Male;75;0;4484,232264;416870,4381;421124,4014;0;0,010648237
AR;2019/2020;Neoplasms;Male;75;4851,274652;4478,20836;416870,4381;421124,4014;0,011637368;0,010633932
AR;2019/2020;Circulatory;Male;75;7130,341822;7112,512535;416870,4381;421124,4014;0,017104455;0,016889338
AR;2019/2020;Respiratory;Male;75;4492,07327;4255,999851;416870,4381;421124,4014;0,010775706;0,010106277
AR;2019/2020;Pregnancy;Male;75;0;0;416870,4381;421124,4014;0;0
AR;2019/2020;External_causes;Male;75;524,9958506;454,6457838;416870,4381;421124,4014;0,001259374;0,0010796
AR;2019/2020;Undefined ;Male;75;1531,907299;1601,260496;416870,4381;421124,4014;0,00367478;0,003802346
AR;2019/2020;All_other_causes;Male;75;3698,884786;3563,738356;416870,4381;421124,4014;0,008872984;0,008462436
AR;2019/2020;All_causes;Male;75;23155,83459;26787,61179;416870,4381;421124,4014;0,055546838;0,063609735
AR;2019/2020;Infec_parasit;Male;80;860,0450313;767,2412563;242808,1742;244615,6281;0,003542076;0,003136518
AR;2019/2020;Covid;Male;80;0;3813,315134;242808,1742;244615,6281;0;0,015589009
AR;2019/2020;Neoplasms;Male;80;3721,622133;3592,817524;242808,1742;244615,6281;0,015327417;0,014687604
AR;2019/2020;Circulatory;Male;80;7022,672252;6756,030949;242808,1742;244615,6281;0,028922718;0,027618967
AR;2019/2020;Respiratory;Male;80;4785,165943;4267,093689;242808,1742;244615,6281;0,019707598;0,017444076
AR;2019/2020;Pregnancy;Male;80;0;0;242808,1742;244615,6281;0;0
AR;2019/2020;External_causes;Male;80;401,1090155;394,3669046;242808,1742;244615,6281;0,001651958;0,00161219
AR;2019/2020;Undefined ;Male;80;1486,673815;1621,376834;242808,1742;244615,6281;0,006122833;0,006628263
AR;2019/2020;All_other_causes;Male;80;3585,121172;3372,556964;242808,1742;244615,6281;0,014765241;0,013787169
AR;2019/2020;All_causes;Male;80;21862,40936;24584,79925;242808,1742;244615,6281;0,090039841;0,100503796
AR;2019/2020;Infec_parasit;Male;85;1195,62335;951,1926307;187693,1003;190765,9257;0,006370098;0,004986177
AR;2019/2020;Covid;Male;85;0;4388,242614;187693,1003;190765,9257;0;0,023003283
AR;2019/2020;Neoplasms;Male;85;3552,777273;3350,616399;187693,1003;190765,9257;0,018928651;0,017564019
AR;2019/2020;Circulatory;Male;85;10351,37261;10928,07391;187693,1003;190765,9257;0,055150523;0,057285251
AR;2019/2020;Respiratory;Male;85;8280,11981;6895,324877;187693,1003;190765,9257;0,044115206;0,036145474
AR;2019/2020;Pregnancy;Male;85;0;0;187693,1003;190765,9257;0;0
AR;2019/2020;External_causes;Male;85;498,5937382;481,2093577;187693,1003;190765,9257;0,002656431;0,002522512
AR;2019/2020;Undefined ;Male;85;2337,0633;2370,71042;187693,1003;190765,9257;0,012451514;0,012427326
AR;2019/2020;All_other_causes;Male;85;5077,288071;4621,456352;187693,1003;190765,9257;0,027051011;0,024225796
AR;2019/2020;All_causes;Male;85;31292,83815;33986,82656;187693,1003;190765,9257;0,166723434;0,178159839
AR;2019/2021;Infec_parasit;Male;0;95,44892286;59,2273187;266489,442;258846,7528;0,000358171;0,000228812
AR;2019/2021;Covid;Male;0;0;16,05397463;266489,442;258846,7528;0;6,20212E-05
AR;2019/2021;Neoplasms;Male;0;15,07543397;15,03853812;266489,442;258846,7528;5,65705E-05;5,80982E-05
AR;2019/2021;Circulatory;Male;0;23,14392632;28,12327044;266489,442;258846,7528;8,68474E-05;0,000108648
AR;2019/2021;Respiratory;Male;0;201,4382632;84,31739729;266489,442;258846,7528;0,000755896;0,000325743
AR;2019/2021;Pregnancy;Male;0;0;0;266489,442;258846,7528;0;0
AR;2019/2021;External_causes;Male;0;80,22180309;52,89589598;266489,442;258846,7528;0,000301032;0,000204352
AR;2019/2021;Undefined ;Male;0;187,9702525;110,3507094;266489,442;258846,7528;0,000705357;0,000426317
AR;2019/2021;All_other_causes;Male;0;2667,003793;2069,98169;266489,442;258846,7528;0,010007915;0,007996939
AR;2019/2021;All_causes;Male;0;3270,302395;2435,988795;266489,442;258846,7528;0,01227179;0,00941093
AR;2019/2021;Infec_parasit;Male;1;37,17484364;23,09154358;1496908,058;1500160,254;2,48344E-05;1,53927E-05
AR;2019/2021;Covid;Male;1;0;14,0472278;1496908,058;1500160,254;0;9,36382E-06
AR;2019/2021;Neoplasms;Male;1;70,35202521;60,15415248;1496908,058;1500160,254;4,69982E-05;4,00985E-05
AR;2019/2021;Circulatory;Male;1;21,13141099;12,05283019;1496908,058;1500160,254;1,41167E-05;8,03436E-06
AR;2019/2021;Respiratory;Male;1;90,64721845;30,11335618;1496908,058;1500160,254;6,05563E-05;2,00734E-05
AR;2019/2021;Pregnancy;Male;1;0;0;1496908,058;1500160,254;0;0
AR;2019/2021;External_causes;Male;1;168,5673331;156,6532304;1496908,058;1500160,254;0,00011261;0,000104424
AR;2019/2021;Undefined ;Male;1;47,24386026;29,09245975;1496908,058;1500160,254;3,1561E-05;1,93929E-05
AR;2019/2021;All_other_causes;Male;1;205,0533063;129,8479519;1496908,058;1500160,254;0,000136985;8,65561E-05
AR;2019/2021;All_causes;Male;1;640,1699979;455,0527522;1496908,058;1500160,254;0,000427662;0,000303336
AR;2019/2021;Infec_parasit;Male;5;13,06143155;10,04090025;1906843,894;1916266,334;6,84976E-06;5,23983E-06
AR;2019/2021;Covid;Male;5;0;9,030360728;1906843,894;1916266,334;0;4,71248E-06
AR;2019/2021;Neoplasms;Male;5;64,32185162;97,24921318;1906843,894;1916266,334;3,37321E-05;5,07493E-05
AR;2019/2021;Circulatory;Male;5;16,10012266;20,08805031;1906843,894;1916266,334;8,44334E-06;1,04829E-05
AR;2019/2021;Respiratory;Male;5;29,20854817;23,0869064;1906843,894;1916266,334;1,53177E-05;1,20479E-05
AR;2019/2021;Pregnancy;Male;5;0;0;1906843,894;1916266,334;0;0
AR;2019/2021;External_causes;Male;5;85,2991324;81,3783015;1906843,894;1916266,334;4,47331E-05;4,24671E-05
AR;2019/2021;Undefined ;Male;5;20,10377032;13,04144747;1906843,894;1916266,334;1,0543E-05;6,80565E-06
AR;2019/2021;All_other_causes;Male;5;103,0622648;83,60739134;1906843,894;1916266,334;5,40486E-05;4,36304E-05
AR;2019/2021;All_causes;Male;5;331,1571216;337,5225712;1906843,894;1916266,334;0,000173668;0,000176136
AR;2019/2021;Infec_parasit;Male;10;7,033078527;9,042052796;1911504,356;1920704,391;3,67934E-06;4,70768E-06
AR;2019/2021;Covid;Male;10;0;22,07421511;1911504,356;1920704,391;0;1,14928E-05
AR;2019/2021;Neoplasms;Male;10;91,45763277;64,16442931;1911504,356;1920704,391;4,78459E-05;3,34067E-05
AR;2019/2021;Circulatory;Male;10;23,14392632;16,07044025;1911504,356;1920704,391;1,21077E-05;8,36695E-06
AR;2019/2021;Respiratory;Male;10;35,25169607;31,11713471;1911504,356;1920704,391;1,84419E-05;1,62009E-05
AR;2019/2021;Pregnancy;Male;10;0;0;1911504,356;1920704,391;0;0
AR;2019/2021;External_causes;Male;10;190,907582;158,6876879;1911504,356;1920704,391;9,9873E-05;8,26195E-05
AR;2019/2021;Undefined ;Male;10;19,09858181;26,08289495;1911504,356;1920704,391;9,99139E-06;1,35799E-05
AR;2019/2021;All_other_causes;Male;10;87,0645293;108,7277994;1911504,356;1920704,391;4,55476E-05;5,66083E-05
AR;2019/2021;All_causes;Male;10;453,9570268;435,9666544;1911504,356;1920704,391;0,000237487;0,000226983
AR;2019/2021;Infec_parasit;Male;15;28,13231411;36,15538763;1855871,752;1860722,083;1,51585E-05;1,94308E-05
AR;2019/2021;Covid;Male;15;0;54,18216437;1855871,752;1860722,083;0;2,91189E-05
AR;2019/2021;Neoplasms;Male;15;103,5179799;116,2980281;1855871,752;1860722,083;5,57786E-05;6,25016E-05
AR;2019/2021;Circulatory;Male;15;44,27533731;60,26415094;1855871,752;1860722,083;2,38569E-05;3,23875E-05
AR;2019/2021;Respiratory;Male;15;92,66160109;81,30606167;1855871,752;1860722,083;4,99289E-05;4,3696E-05
AR;2019/2021;Pregnancy;Male;15;0;0;1855871,752;1860722,083;0;0
AR;2019/2021;External_causes;Male;15;1076,393814;943,9882974;1855871,752;1860722,083;0,000579994;0,000507324
AR;2019/2021;Undefined ;Male;15;63,32687651;48,15303682;1855871,752;1860722,083;3,41224E-05;2,58787E-05
AR;2019/2021;All_other_causes;Male;15;135,7499026;149,3730309;1855871,752;1860722,083;7,31462E-05;8,02769E-05
AR;2019/2021;All_causes;Male;15;1544,057825;1489,720158;1855871,752;1860722,083;0,000831985;0,000800614
AR;2019/2021;Infec_parasit;Male;20;68,32133426;74,31450477;1810464,146;1821944,535;3,77369E-05;4,07886E-05
AR;2019/2021;Covid;Male;20;0;98,33059459;1810464,146;1821944,535;0;5,39701E-05
AR;2019/2021;Neoplasms;Male;20;161,809658;132,3391355;1810464,146;1821944,535;8,93747E-05;7,26362E-05
AR;2019/2021;Circulatory;Male;20;120,7509199;106,4666667;1810464,146;1821944,535;6,66961E-05;5,84357E-05
AR;2019/2021;Respiratory;Male;20;120,8629579;115,434532;1810464,146;1821944,535;6,6758E-05;6,33579E-05
AR;2019/2021;Pregnancy;Male;20;0;0;1810464,146;1821944,535;0;0
AR;2019/2021;External_causes;Male;20;1756,755941;1503,46412;1810464,146;1821944,535;0,000970335;0,000825198
AR;2019/2021;Undefined ;Male;20;101,5240401;81,25824964;1810464,146;1821944,535;5,60763E-05;4,45997E-05
AR;2019/2021;All_other_causes;Male;20;168,2486311;130,5064195;1810464,146;1821944,535;9,29312E-05;7,16303E-05
AR;2019/2021;All_causes;Male;20;2498,273482;2242,114223;1810464,146;1821944,535;0,001379908;0,001230616
AR;2019/2021;Infec_parasit;Male;25;124,5859625;126,5608291;1782618,251;1800549,732;6,98893E-05;7,02901E-05
AR;2019/2021;Covid;Male;25;0;234,7893789;1782618,251;1800549,732;0;0,000130399
AR;2019/2021;Neoplasms;Male;25;183,9202945;186,4778727;1782618,251;1800549,732;0,000103174;0,000103567
AR;2019/2021;Circulatory;Male;25;151,9449076;156,6867925;1782618,251;1800549,732;8,52369E-05;8,70216E-05
AR;2019/2021;Respiratory;Male;25;122,8773406;170,6423517;1782618,251;1800549,732;6,89308E-05;9,47724E-05
AR;2019/2021;Pregnancy;Male;25;0;0;1782618,251;1800549,732;0;0
